"","Month","Date","#OR","#RT","#Total","#Geo","MaxRt","MDRT","MaxLike","MDLike"
"2910","05","2020_05_22_05",34158,92162,126320,61,216684,24,4840,0
"2911","05","2020_05_22_06",32628,83414,116042,55,308130,15,6471,0
"2912","05","2020_05_22_07",43521,90404,133925,74,337667,9,3951,0
"2913","05","2020_05_22_08",35995,86513,122508,55,362561,12,4162,0
"2914","05","2020_05_22_09",37488,93203,130691,78,308144,14,25790,0
"2915","05","2020_05_22_10",39211,100032,139243,69,200251,16,16804,0
"2916","05","2020_05_22_11",37860,97434,135294,65,308080,17,3110,0
"2917","05","2020_05_22_12",43425,110087,153512,73,394673,18,9896,0
"2918","05","2020_05_22_13",41250,101944,143194,55,295215,15,19695,0
"2919","05","2020_05_22_14",47134,113050,160184,74,396627,14,8303,0
"2920","05","2020_05_22_15",44210,104427,148637,70,337612,13,7593,0
"2921","05","2020_05_22_16",47643,104938,152581,102,216672,11,4893,0
"2922","05","2020_05_22_17",45442,105413,150855,108,235988,12,8441,0
"2923","05","2020_05_22_18",33313,78239,111552,70,216654,14,14289,0
"2924","05","2020_05_22_19",44058,108176,152234,76,337596,17,8700,0
"2925","05","2020_05_22_20",24378,61278,85656,38,337591,21,50314,0
"2926","05","2020_05_22_21",37773,102927,140700,78,223306,26,9081,0
"2927","05","2020_05_22_22",18821,51203,70024,42,337567,35,95901,0
"2928","05","2020_05_22_23",38586,110179,148765,95,337568,32,1551,0
"2929","05","2020_05_23_00",30115,89327,119442,95,337558,35,36785,0
"2930","05","2020_05_23_01",32339,97675,130014,78,514842,46,8257,0
"2931","05","2020_05_23_02",28588,91644,120232,66,216635,51,3002,0
"2932","05","2020_05_23_03",30016,96060,126076,56,337543,56,4671,0
"2933","05","2020_05_23_04",26739,81559,108298,46,221409,47,14382,0
"2934","05","2020_05_23_05",28530,79818,108348,55,337536,36,2689,0
"2935","05","2020_05_23_06",27560,79357,106917,49,337532,30,8742,0
"2936","05","2020_05_23_07",31353,72402,103755,71,362494,16,5402,0
"2937","05","2020_05_23_08",31167,80332,111499,65,337530,20,5419,0
"2938","05","2020_05_23_09",28953,75877,104830,48,216654,20,20197,0
"2939","05","2020_05_23_10",34234,88706,122940,67,396519,24,17499,0
"2940","05","2020_05_23_11",32119,91896,124015,68,250514,35,53757,0
"2941","05","2020_05_23_12",38076,107918,145994,79,234807,41,46840,0
"2942","05","2020_05_23_13",34724,98173,132897,94,330056,34,8439,0
"2943","05","2020_05_23_14",39204,114042,153246,86,235935,39,58994,0
"2944","05","2020_05_23_15",37160,105329,142489,76,234437,37,4167,0
"2945","05","2020_05_23_16",38763,115635,154398,88,207770,46,11704,0
"2946","05","2020_05_23_17",38334,115518,153852,112,240890,47,6041,0
"2947","05","2020_05_23_18",33476,103096,136572,70,223374,48,23035,0
"2948","05","2020_05_23_19",36060,114086,150146,77,250514,55,9603,0
"2949","05","2020_05_23_20",30581,97166,127747,55,396554,49,8931,0
"2950","05","2020_05_23_21",34771,113687,148458,56,362459,59,33631,0
"2951","05","2020_05_23_22",29764,98050,127814,54,337434,64,35144,0
"2952","05","2020_05_23_23",34770,101856,136626,88,216675,48,62210,0
"2953","05","2020_05_24_00",31932,94232,126164,101,216705,44,12609,0
"2954","05","2020_05_24_01",32427,98330,130757,110,396516,50,4065,0
"2955","05","2020_05_24_02",30398,95170,125568,118,337416,56,7266,0
"2956","05","2020_05_24_03",27748,91235,118983,117,337415,56,9011,0
"2957","05","2020_05_24_04",28696,91693,120389,123,362411,56,10401,0
"2958","05","2020_05_24_05",25446,77617,103063,74,337399,45,9486,0
"2959","05","2020_05_24_06",27911,83406,111317,118,250072,40,13763,0
"2960","05","2020_05_24_07",29085,77519,106604,84,216684,31,1175,0
"2961","05","2020_05_24_08",31265,89406,120671,107,396503,32,12453,0
"2962","05","2020_05_24_09",29144,87052,116196,92,216729,31,17563,0
"2963","05","2020_05_24_10",30600,91924,122524,87,295089,37,52921,0
"2964","05","2020_05_24_11",31516,93520,125036,90,337366,36,7524,0
"2965","05","2020_05_24_12",31965,91530,123495,79,216654,34,64036,0
"2966","05","2020_05_24_13",34692,97596,132288,93,192438,32,5207,0
"2967","05","2020_05_24_14",30713,90077,120790,84,337364,37,19842,0
"2968","05","2020_05_24_15",37337,103690,141027,78,362371,32,16210,0
"2969","05","2020_05_24_16",37898,103119,141017,78,223241,36,68196,0
"2970","05","2020_05_24_17",39599,112003,151602,73,192409,39,35937,0
"2971","05","2020_05_24_18",31751,99149,130900,51,337347,57,11666,0
"2972","05","2020_05_24_19",34185,106704,140889,56,216681,54,9356,0
"2973","05","2020_05_24_20",31881,101737,133618,59,396480,62,10258,0
"2974","05","2020_05_24_21",30146,98394,128540,41,216637,60,11461,0
"2975","05","2020_05_24_22",32627,104548,137175,47,396479,64,5533,0
"2976","05","2020_05_24_23",28395,91515,119910,64,223226,67,2107,0
"2977","05","2020_05_25_00",29873,99386,129259,55,235878,80,18591,0
"2978","05","2020_05_25_01",25560,87548,113108,70,216671,79,9104,0
"2979","05","2020_05_25_02",27715,99829,127544,52,216700,107,57123,0
"2980","05","2020_05_25_03",26432,93963,120395,67,538217,98,11863,0
"2981","05","2020_05_25_04",24406,82306,106712,56,295056,70,24080,0
"2982","05","2020_05_25_05",28619,85700,114319,48,337276,52,4339,0
"2983","05","2020_05_25_06",25815,72814,98629,53,216736,33,2133,0
"2984","05","2020_05_25_07",35364,82304,117668,68,295053,20,13027,0
"2985","05","2020_05_25_08",28947,70876,99823,66,337252,16,3463,0
"2986","05","2020_05_25_09",34238,83065,117303,86,396439,18,7274,0
"2987","05","2020_05_25_10",32506,82935,115441,49,207185,20,9623,0
"2988","05","2020_05_25_11",33809,86393,120202,65,362311,20,7781,0
"2989","05","2020_05_25_12",37912,96857,134769,71,250446,20,55301,0
"2990","05","2020_05_25_13",37078,95785,132863,71,221271,21,19640,0
"2991","05","2020_05_25_14",37588,101689,139277,87,235851,27,155497,0
"2992","05","2020_05_25_15",38658,103452,142110,62,329812,26,15196,0
"2993","05","2020_05_25_16",44193,110962,155155,58,337212,27,27472,0
"2994","05","2020_05_25_17",36579,100047,136626,56,396424,30,41032,0
"2995","05","2020_05_25_18",39605,103245,142850,54,216702,27,19827,0
"2996","05","2020_05_25_19",34210,94198,128408,65,235846,30,6769,0
"2997","05","2020_05_25_20",34885,97958,132843,54,295025,38,13165,0
"2998","05","2020_05_25_21",34216,102959,137175,63,337180,44,9113,0
"2999","05","2020_05_25_22",33803,99257,133060,54,337178,43,75547,0
"3000","05","2020_05_25_23",35655,104759,140414,59,396397,47,17319,0
"3001","05","2020_05_26_00",29942,89303,119245,62,307982,40,20312,0
"3002","05","2020_05_26_01",31466,98243,129709,64,200264,50,21666,0
"3003","05","2020_05_26_02",27862,89807,117669,54,235835,50,5077,0
"3004","05","2020_05_26_03",29945,95498,125443,49,235836,54,52265,0
"3005","05","2020_05_26_04",28065,89260,117325,65,223175,50,2460,0
"3006","05","2020_05_26_05",28395,80791,109186,53,337135,35,9086,0
"3007","05","2020_05_26_06",31241,86002,117243,40,216712,26,18790,0
"3008","05","2020_05_26_07",33141,80322,113463,48,337135,18,19817,0
"3009","05","2020_05_26_08",33981,86186,120167,67,216732,17,163583,0
"3010","05","2020_05_26_09",30727,80422,111149,50,396392,17,10439,0
"3011","05","2020_05_26_10",35736,91460,127196,54,192460,17,6542,0
"3012","05","2020_05_26_11",35201,90090,125291,64,223262,18,26053,0
"3013","05","2020_05_26_12",41239,103315,144554,63,192459,18,19212,0
"3014","05","2020_05_26_13",41695,103443,145138,65,337109,16,19502,0
"3015","05","2020_05_26_14",39126,100382,139508,69,216734,20,11523,0
"3016","05","2020_05_26_15",39451,94688,134139,45,192468,16,8067,0
"3017","05","2020_05_26_16",40158,94202,134360,55,192408,14,9471,0
"3018","05","2020_05_26_17",40069,100429,140498,58,216719,16,8841,0
"3019","05","2020_05_26_18",34985,92095,127080,52,192420,21,4237,0
"3020","05","2020_05_26_19",37562,99161,136723,54,235804,21,10768,0
"3021","05","2020_05_26_20",32881,87694,120575,61,362191,20,5598,0
"3022","05","2020_05_26_21",37498,100400,137898,65,200275,23,16000,0
"3023","05","2020_05_26_22",33464,91810,125274,56,207599,23,5142,0
"3024","05","2020_05_26_23",35826,99035,134861,75,249291,28,29562,0
"3025","05","2020_05_27_00",31632,86917,118549,45,216722,25,4329,0
"3026","05","2020_05_27_01",35052,100855,135907,71,240745,31,9931,0
"3027","05","2020_05_27_02",28719,85794,114513,63,257100,35,234275,0
"3028","05","2020_05_27_03",31425,89785,121210,64,257059,35,6297,0
"3029","05","2020_05_27_04",31461,87086,118547,66,337021,31,30509,0
"3030","05","2020_05_27_05",26436,74164,100600,52,396332,29,5863,0
"3031","05","2020_05_27_06",31066,80532,111598,58,329827,21,2953,0
"3032","05","2020_05_27_07",33957,74968,108925,54,396329,12,1613,0
"3033","05","2020_05_27_08",33005,77248,110253,68,333944,12,6044,0
"3034","05","2020_05_27_09",36042,83350,119392,54,550809,12,15633,0
"3035","05","2020_05_27_10",32720,76805,109525,51,396300,12,4054,0
"3036","05","2020_05_27_11",39117,92334,131451,64,394515,13,90659,0
"3037","05","2020_05_27_12",36404,86719,123123,57,336988,12,7877,0
"3038","05","2020_05_27_13",39823,95001,134824,62,336991,15,4197,0
"3039","05","2020_05_27_14",38339,91269,129608,53,345849,15,3169,0
"3040","05","2020_05_27_15",41645,96512,138157,60,336978,13,50055,0
"3041","05","2020_05_27_16",37796,92417,130213,51,257110,15,3174,0
"3042","05","2020_05_27_17",39393,98335,137728,71,257026,19,10804,0
"3043","05","2020_05_27_18",33939,89855,123794,62,336959,19,5228,0
"3044","05","2020_05_27_19",35085,95899,130984,68,257172,22,5826,0
"3045","05","2020_05_27_20",34846,94948,129794,58,396279,24,10836,0
"3046","05","2020_05_27_21",30592,89931,120523,51,257123,31,18221,0
"3047","05","2020_05_27_22",35301,106079,141380,63,336939,39,9289,0
"3048","05","2020_05_27_23",30399,95822,126221,55,360289,47,1151,0
"3049","05","2020_05_28_00",30281,98265,128546,56,400235,52,3354,0
"3050","05","2020_05_28_01",28652,99911,128563,55,257254,69,1166,0
"3051","05","2020_05_28_02",26801,94037,120838,61,336901,87,9643,0
"3052","05","2020_05_28_03",27789,94316,122105,50,396265,72,5414,0
"3053","05","2020_05_28_04",24409,79902,104311,51,336905,56,5127,0
"3054","05","2020_05_28_05",29467,82614,112081,48,257149,39,8780,0
"3055","05","2020_05_28_06",28356,78587,106943,60,396245,27,9419,0
"3056","05","2020_05_28_07",35022,81462,116484,55,336868,16,17825,0
"3057","05","2020_05_28_08",32024,79678,111702,54,362112,16,12046,0
"3058","05","2020_05_28_09",32859,82392,115251,38,257050,16,8176,0
"3059","05","2020_05_28_10",34299,86604,120903,49,396263,17,114160,0
"3060","05","2020_05_28_11",32157,86047,118204,48,396261,23,4769,0
"3061","05","2020_05_28_12",37201,98585,135786,64,336866,24,8725,0
"3062","05","2020_05_28_13",35317,97538,132855,60,396269,26,6770,0
"3063","05","2020_05_28_14",42007,112273,154280,83,257161,32,36823,0
"3064","05","2020_05_28_15",36449,98260,134709,64,396268,24,14554,0
"3065","05","2020_05_28_16",37574,95715,133289,66,257050,22,5328,0
"3066","05","2020_05_28_17",39372,104816,144188,46,336823,25,17680,0
"3067","05","2020_05_28_18",34708,92616,127324,55,396249,22,2281,0
"3068","05","2020_05_28_19",37400,103015,140415,65,257037,27,11256,0
"3069","05","2020_05_28_20",32379,93902,126281,52,396238,31,4155,0
"3070","05","2020_05_28_21",34480,99209,133689,62,257219,35,8136,0
"3071","05","2020_05_28_22",30633,88763,119396,77,257086,36,1010,0
"3072","05","2020_05_28_23",36415,100534,136949,77,257051,29,13220,0
"3073","05","2020_05_29_00",28628,88441,117069,64,257086,38,4414,0
"3074","05","2020_05_29_01",30944,96832,127776,74,329853,47,10354,0
"3075","05","2020_05_29_02",27802,89064,116866,54,396199,45,12959,0
"3076","05","2020_05_29_03",29465,91214,120679,63,424094,46,3772,0
"3077","05","2020_05_29_04",28116,83940,112056,63,257172,40,8692,0
"3078","05","2020_05_29_05",34954,100159,135113,73,362028,37,28187,0
"3079","05","2020_05_29_06",32824,93057,125881,63,257033,28,2388,0
"3080","05","2020_05_29_07",39147,97515,136662,67,396191,20,4839,0
"3081","05","2020_05_29_08",34209,90065,124274,83,307803,20,12275,0
"3082","05","2020_05_29_09",35651,91536,127187,53,369017,17,9759,0
"3083","05","2020_05_29_10",33576,85569,119145,81,396126,20,11488,0
"3084","05","2020_05_29_11",34193,86814,121007,55,257254,19,8842,0
"3085","05","2020_05_29_12",35299,92563,127862,66,742037,21,5893,0
"3086","05","2020_05_29_13",41367,105033,146400,48,257025,24,66580,0
"3087","05","2020_05_29_14",38201,102461,140662,61,307783,23,43963,0
"3088","05","2020_05_29_15",40994,108277,149271,70,336582,27,14659,0
"3089","05","2020_05_29_16",34707,97513,132220,61,336566,36,19051,0
"3090","05","2020_05_29_17",38365,110368,148733,63,257106,36,16252,0
"3091","05","2020_05_29_18",28287,88970,117257,44,257060,50,15937,0
"3092","05","2020_05_29_19",33322,105169,138491,60,516664,68,20265,0
"3093","05","2020_05_29_20",28688,96850,125538,35,311575,82,13458,0
"3094","05","2020_05_29_21",31142,106684,137826,59,257243,92,2501,0
"3095","05","2020_05_29_22",29227,97315,126542,69,307636,70,25564,0
"3096","05","2020_05_29_23",32254,107339,139593,65,395992,79,14360,0
"3097","05","2020_05_30_00",27336,97269,124605,44,257023,95,14806,0
"3098","05","2020_05_30_01",29398,105876,135274,62,395991,118,22931,0
"3099","05","2020_05_30_02",24801,96691,121492,53,395987,153,824963,0
"3100","05","2020_05_30_03",27362,108129,135491,54,395994,195,17235,0
"3101","05","2020_05_30_04",24173,94465,118638,58,409217,193,8684,0
"3102","05","2020_05_30_05",26676,100887,127563,41,336357,143,34031,0
"3103","05","2020_05_30_06",24085,84633,108718,40,257189,95,4266,0
"3104","05","2020_05_30_07",30894,91515,122409,41,257050,54,13229,0
"3105","05","2020_05_30_08",25406,82508,107914,48,388681,50,3641,0
"3106","05","2020_05_30_09",28158,86922,115080,54,257099,41,7621,0
"3107","05","2020_05_30_10",26802,82093,108895,64,257254,38,7488,0
"3108","05","2020_05_30_11",29894,92545,122439,67,257125,42,5243,0
"3109","05","2020_05_30_12",31170,97664,128834,65,457685,43,5174,0
"3110","05","2020_05_30_13",34001,104189,138190,71,257152,42,28234,0
"3111","05","2020_05_30_14",33759,102161,135920,68,395927,41,5111,0
"3112","05","2020_05_30_15",34375,102592,136967,64,395929,33,8149,0
"3113","05","2020_05_30_16",37411,109257,146668,69,257044,38,8725,0
"3114","05","2020_05_30_17",33422,97027,130449,77,257085,32,3952,0
"3115","05","2020_05_30_18",34807,102880,137687,60,336254,38,4999,0
"3116","05","2020_05_30_19",29687,88273,117960,66,501117,36,14778,0
"3117","05","2020_05_30_20",34148,101144,135292,79,336237,44,10228,0
"3118","05","2020_05_30_21",30547,88758,119305,64,336233,35,3571,0
"3119","05","2020_05_30_22",32397,101079,133476,69,336222,47,11799,0
"3120","05","2020_05_30_23",28677,90149,118826,50,336206,59,2631,0
"3121","05","2020_05_31_00",31142,104921,136063,62,336203,92,41830,0
"3122","05","2020_05_31_01",25753,94240,119993,50,336195,119,8681,0
"3123","05","2020_05_31_02",28793,111262,140055,53,336187,181,11799,0
"3124","05","2020_05_31_03",23981,94515,118496,41,257126,199,27683,0
"3125","05","2020_05_31_04",26622,98830,125452,48,336158,194,16052,0
"3126","05","2020_05_31_05",25715,92950,118665,44,336158,142,8718,0
"3127","05","2020_05_31_06",24024,82707,106731,34,257254,89,7717,0
"3128","05","2020_05_31_07",31135,92133,123268,46,454047,55,22923,0
"3129","05","2020_05_31_08",25082,83914,108996,49,336144,37,35990,0
"3130","05","2020_05_31_09",28305,96761,125066,48,257175,38,82243,0
"3131","05","2020_05_31_10",32099,90670,122769,45,257079,24,2345,0
"3132","05","2020_05_31_11",33707,98855,132562,50,361707,24,6703,0
"3133","05","2020_05_31_12",33091,100878,133969,60,257095,29,303766,0
"3134","05","2020_05_31_13",34386,106233,140619,54,336124,39,5558,0
"3135","05","2020_05_31_14",33901,105669,139570,55,257220,52,47870,0
"3136","05","2020_05_31_15",36588,114482,151070,66,395826,53,18545,0
"3137","05","2020_05_31_16",33681,102612,136293,66,336105,47,12762,0
"3138","05","2020_05_31_17",36689,114803,151492,63,257095,65,13849,0
"3139","05","2020_05_31_18",30942,103507,134449,62,251536,70,23978,0
"3140","05","2020_05_31_19",31569,115380,146949,55,336085,133,12000,0
"3141","05","2020_05_31_20",29269,103699,132968,71,336066,99,11071,0
"3142","05","2020_05_31_21",31209,112851,144060,56,329845,125,12304,0
"3143","05","2020_05_31_22",9642,29529,39170,9,249052,84,75,0
"3144","05","2020_05_31_23",2,2,2,2,-Inf,NA,-Inf,NA
"3145","06","2020_06_01_00",26513,90783,117296,44,255957,87,8498,0
"3146","06","2020_06_01_01",28274,105494,133768,67,294443,144,11859,0
"3147","06","2020_06_01_02",24803,95547,120350,56,411350,170,3438,0
"3148","06","2020_06_01_03",26656,101261,127917,47,255977,170,209909,0
"3149","06","2020_06_01_04",24045,88464,112509,38,256306,124,16755,0
"3150","06","2020_06_01_05",26099,92426,118525,51,255887,122,33007,0
"3151","06","2020_06_01_06",25814,89351,115165,36,255877,83,4221,0
"3152","06","2020_06_01_07",31314,91420,122734,55,335983,45,9285,0
"3153","06","2020_06_01_08",27832,85239,113071,57,250003,39,16799,0
"3154","06","2020_06_01_09",30886,90692,121578,53,250064,26,106029,0
"3155","06","2020_06_01_10",29888,86997,116885,60,250094,32,1430,0
"3156","06","2020_06_01_11",35242,102653,137895,61,330537,34,91146,0
"3157","06","2020_06_01_12",33401,99681,133082,49,250194,34,8935,0
"3158","06","2020_06_01_13",36839,109895,146734,82,361641,40,4232,0
"3159","06","2020_06_01_14",36532,108157,144689,58,250307,40,21779,0
"3160","06","2020_06_01_15",39185,113395,152580,59,250348,34,23821,0
"3161","06","2020_06_01_16",34640,108030,142670,54,408884,42,70824,0
"3162","06","2020_06_01_17",36031,109714,145745,71,422567,44,22743,0
"3163","06","2020_06_01_18",25823,81412,107235,37,250515,43,112,0
"3164","06","2020_06_01_19",36676,110934,147610,51,306408,47,14777,0
"3165","06","2020_06_01_20",31046,99459,130505,40,274567,55,3320,0
"3166","06","2020_06_01_21",34961,108041,143002,51,335869,50,5561,0
"3167","06","2020_06_01_22",29686,91672,121358,60,281652,49,5981,0
"3168","06","2020_06_01_23",32404,106416,138820,71,395717,109,42878,0
"3169","06","2020_06_02_00",26438,93701,120139,45,283444,136,4586,0
"3170","06","2020_06_02_01",28365,107137,135502,52,392280,180,8219,0
"3171","06","2020_06_02_02",24040,87437,111477,57,395697,167,6334,0
"3172","06","2020_06_02_03",26532,92022,118554,40,256356,148,8219,0
"3173","06","2020_06_02_04",24308,79936,104244,49,395699,105,5101,0
"3174","06","2020_06_02_05",25406,80662,106068,42,256001,79,11796,0
"3175","06","2020_06_02_06",26385,75780,102165,42,395697,41,6616,0
"3176","06","2020_06_02_07",30083,75455,105538,42,255771,24,3118,0
"3177","06","2020_06_02_08",29058,77862,106920,43,397184,23,16215,0
"3178","06","2020_06_02_09",29737,75941,105678,53,398250,18,6864,0
"3179","06","2020_06_02_10",30538,85314,115852,46,250892,20,28606,0
"3180","06","2020_06_02_11",31384,85540,116924,59,250905,20,1739,0
"3181","06","2020_06_02_12",36284,101635,137919,74,395670,25,10936,0
"3182","06","2020_06_02_13",34952,95049,130001,51,255889,22,9971,0
"3183","06","2020_06_02_14",38534,102012,140546,77,361516,19,3081,0
