Date_Created,Tweet_ID,Language
Thu Feb 27 09:03:53 +0000 2020,1232954496931835904,en
Thu Feb 27 09:05:48 +0000 2020,1232954979410837504,en
Thu Feb 27 09:06:24 +0000 2020,1232955127624945665,en
Thu Feb 27 09:11:50 +0000 2020,1232956494510866433,en
Thu Feb 27 09:13:18 +0000 2020,1232956863613816832,en
Thu Feb 27 09:17:22 +0000 2020,1232957886948528129,in
Thu Feb 27 09:17:37 +0000 2020,1232957952459493376,en
Thu Feb 27 09:20:01 +0000 2020,1232958556196024322,en
Thu Feb 27 09:25:30 +0000 2020,1232959936033951745,en
Thu Feb 27 09:25:35 +0000 2020,1232959956690886656,en
Thu Feb 27 09:29:22 +0000 2020,1232960908353130498,en
Thu Feb 27 09:30:34 +0000 2020,1232961209546297344,en
Thu Feb 27 09:32:09 +0000 2020,1232961610559344641,en
Thu Feb 27 09:36:35 +0000 2020,1232962726424653825,en
Thu Feb 27 09:37:57 +0000 2020,1232963067874619392,fr
Thu Feb 27 09:38:00 +0000 2020,1232963079341690880,en
Thu Feb 27 09:41:09 +0000 2020,1232963874296516609,en
Thu Feb 27 09:42:30 +0000 2020,1232964211468169216,en
Thu Feb 27 09:43:39 +0000 2020,1232964501877731328,fr
Thu Feb 27 09:45:06 +0000 2020,1232964869806100480,en
Thu Feb 27 09:45:59 +0000 2020,1232965088493080576,fr
Thu Feb 27 09:50:29 +0000 2020,1232966221513056256,fr
Thu Feb 27 09:51:54 +0000 2020,1232966578276311041,en
Thu Feb 27 09:54:22 +0000 2020,1232967198802530304,en
Thu Feb 27 09:55:38 +0000 2020,1232967518110744578,en
Thu Feb 27 09:56:23 +0000 2020,1232967705390723073,fr
Thu Feb 27 09:58:08 +0000 2020,1232968146513846277,en
Thu Feb 27 09:59:04 +0000 2020,1232968380539232257,en
Thu Feb 27 10:06:10 +0000 2020,1232970170416627713,tr
Thu Feb 27 10:06:39 +0000 2020,1232970291476742146,ja
Thu Feb 27 10:07:27 +0000 2020,1232970490580307969,en
Thu Feb 27 10:09:44 +0000 2020,1232971065971769345,en
Thu Feb 27 10:09:55 +0000 2020,1232971112398696448,en
Thu Feb 27 10:16:50 +0000 2020,1232972854314065920,en
Thu Feb 27 10:19:21 +0000 2020,1232973487737843712,en
